Country,Ranking criterion,Quintile1,Metric,Variable,Value,Level 1 ,Category,Year,Calc Type,Quintile,lower,lower1
FI,jobq,3,Employment level,"Construction,2024",39550,Sector,Construction,2024,Broad job quality,Mid,construction,broad job quality
FI,jobq,4,Employment level,"Construction,2024",3114,Sector,Construction,2024,Broad job quality,Mid-high,construction,broad job quality
FI,jobq,5,Employment level,"Construction,2024",24932,Sector,Construction,2024,Broad job quality,High,construction,broad job quality
FI,wage,1,Employment level,"Construction,2024",912,Sector,Construction,2024,Job-wage,Low,construction,job-wage
FI,wage,2,Employment level,"Construction,2024",17703,Sector,Construction,2024,Job-wage,Mid-low,construction,job-wage
FI,wage,3,Employment level,"Construction,2024",82684,Sector,Construction,2024,Job-wage,Mid,construction,job-wage
FI,wage,4,Employment level,"Construction,2024",43896,Sector,Construction,2024,Job-wage,Mid-high,construction,job-wage
FI,wage,5,Employment level,"Construction,2024",19330,Sector,Construction,2024,Job-wage,High,construction,job-wage
FR,educ,1,Employment level,"Construction,2024",986567,Sector,Construction,2024,Education,Low,construction,education
FR,educ,2,Employment level,"Construction,2024",410967,Sector,Construction,2024,Education,Mid-low,construction,education
FR,educ,3,Employment level,"Construction,2024",62985,Sector,Construction,2024,Education,Mid,construction,education
FR,educ,4,Employment level,"Construction,2024",359059,Sector,Construction,2024,Education,Mid-high,construction,education
FR,educ,5,Employment level,"Construction,2024",92511,Sector,Construction,2024,Education,High,construction,education
FR,jobq,1,Employment level,"Construction,2024",1000121,Sector,Construction,2024,Broad job quality,Low,construction,broad job quality
FR,jobq,2,Employment level,"Construction,2024",6509,Sector,Construction,2024,Broad job quality,Mid-low,construction,broad job quality
FR,jobq,3,Employment level,"Construction,2024",399124,Sector,Construction,2024,Broad job quality,Mid,construction,broad job quality
FR,jobq,4,Employment level,"Construction,2024",69603,Sector,Construction,2024,Broad job quality,Mid-high,construction,broad job quality
FR,jobq,5,Employment level,"Construction,2024",436732,Sector,Construction,2024,Broad job quality,High,construction,broad job quality
FR,wage,1,Employment level,"Construction,2024",90055,Sector,Construction,2024,Job-wage,Low,construction,job-wage
FR,wage,2,Employment level,"Construction,2024",29555,Sector,Construction,2024,Job-wage,Mid-low,construction,job-wage
FR,wage,3,Employment level,"Construction,2024",1176205,Sector,Construction,2024,Job-wage,Mid,construction,job-wage
FR,wage,4,Employment level,"Construction,2024",309934,Sector,Construction,2024,Job-wage,Mid-high,construction,job-wage
FR,wage,5,Employment level,"Construction,2024",306341,Sector,Construction,2024,Job-wage,High,construction,job-wage
HR,educ,1,Employment level,"Construction,2024",14624,Sector,Construction,2024,Education,Low,construction,education
HR,educ,2,Employment level,"Construction,2024",55109,Sector,Construction,2024,Education,Mid-low,construction,education
HR,educ,3,Employment level,"Construction,2024",14574,Sector,Construction,2024,Education,Mid,construction,education
HR,educ,4,Employment level,"Construction,2024",28342,Sector,Construction,2024,Education,Mid-high,construction,education
HR,educ,5,Employment level,"Construction,2024",7634,Sector,Construction,2024,Education,High,construction,education
HR,jobq,1,Employment level,"Construction,2024",14988,Sector,Construction,2024,Broad job quality,Low,construction,broad job quality
HR,jobq,2,Employment level,"Construction,2024",52681,Sector,Construction,2024,Broad job quality,Mid-low,construction,broad job quality
HR,jobq,3,Employment level,"Construction,2024",15490,Sector,Construction,2024,Broad job quality,Mid,construction,broad job quality
HR,jobq,4,Employment level,"Construction,2024",10952,Sector,Construction,2024,Broad job quality,Mid-high,construction,broad job quality
HR,jobq,5,Employment level,"Construction,2024",26173,Sector,Construction,2024,Broad job quality,High,construction,broad job quality
HR,wage,1,Employment level,"Construction,2024",332,Sector,Construction,2024,Job-wage,Low,construction,job-wage
HR,wage,2,Employment level,"Construction,2024",56836,Sector,Construction,2024,Job-wage,Mid-low,construction,job-wage
HR,wage,3,Employment level,"Construction,2024",30741,Sector,Construction,2024,Job-wage,Mid,construction,job-wage
HR,wage,4,Employment level,"Construction,2024",10873,Sector,Construction,2024,Job-wage,Mid-high,construction,job-wage
HR,wage,5,Employment level,"Construction,2024",21502,Sector,Construction,2024,Job-wage,High,construction,job-wage
HU,educ,1,Employment level,"Construction,2024",110703,Sector,Construction,2024,Education,Low,construction,education
HU,educ,2,Employment level,"Construction,2024",176465,Sector,Construction,2024,Education,Mid-low,construction,education
HU,educ,3,Employment level,"Construction,2024",21869,Sector,Construction,2024,Education,Mid,construction,education
HU,educ,4,Employment level,"Construction,2024",46219,Sector,Construction,2024,Education,Mid-high,construction,education
HU,educ,5,Employment level,"Construction,2024",24963,Sector,Construction,2024,Education,High,construction,education
HU,jobq,1,Employment level,"Construction,2024",58454,Sector,Construction,2024,Broad job quality,Low,construction,broad job quality
HU,jobq,2,Employment level,"Construction,2024",186687,Sector,Construction,2024,Broad job quality,Mid-low,construction,broad job quality
HU,jobq,3,Employment level,"Construction,2024",44175,Sector,Construction,2024,Broad job quality,Mid,construction,broad job quality
HU,jobq,4,Employment level,"Construction,2024",34860,Sector,Construction,2024,Broad job quality,Mid-high,construction,broad job quality
HU,jobq,5,Employment level,"Construction,2024",56043,Sector,Construction,2024,Broad job quality,High,construction,broad job quality
HU,wage,1,Employment level,"Construction,2024",111240,Sector,Construction,2024,Job-wage,Low,construction,job-wage
HU,wage,2,Employment level,"Construction,2024",150443,Sector,Construction,2024,Job-wage,Mid-low,construction,job-wage
HU,wage,3,Employment level,"Construction,2024",52660,Sector,Construction,2024,Job-wage,Mid,construction,job-wage
HU,wage,4,Employment level,"Construction,2024",28291,Sector,Construction,2024,Job-wage,Mid-high,construction,job-wage
HU,wage,5,Employment level,"Construction,2024",37584,Sector,Construction,2024,Job-wage,High,construction,job-wage
IE,educ,1,Employment level,"Construction,2024",95868,Sector,Construction,2024,Education,Low,construction,education
IE,educ,2,Employment level,"Construction,2024",22472,Sector,Construction,2024,Education,Mid-low,construction,education
IE,educ,3,Employment level,"Construction,2024",30233,Sector,Construction,2024,Education,Mid,construction,education
IE,educ,4,Employment level,"Construction,2024",15845,Sector,Construction,2024,Education,Mid-high,construction,education
IE,educ,5,Employment level,"Construction,2024",585,Sector,Construction,2024,Education,High,construction,education
IE,jobq,1,Employment level,"Construction,2024",95799,Sector,Construction,2024,Broad job quality,Low,construction,broad job quality
IE,jobq,2,Employment level,"Construction,2024",220,Sector,Construction,2024,Broad job quality,Mid-low,construction,broad job quality
IE,jobq,3,Employment level,"Construction,2024",29340,Sector,Construction,2024,Broad job quality,Mid,construction,broad job quality
IE,jobq,4,Employment level,"Construction,2024",4573,Sector,Construction,2024,Broad job quality,Mid-high,construction,broad job quality
IE,jobq,5,Employment level,"Construction,2024",35072,Sector,Construction,2024,Broad job quality,High,construction,broad job quality
IE,wage,1,Employment level,"Construction,2024",21941,Sector,Construction,2024,Job-wage,Low,construction,job-wage
IE,wage,2,Employment level,"Construction,2024",9511,Sector,Construction,2024,Job-wage,Mid-low,construction,job-wage
IE,wage,3,Employment level,"Construction,2024",91592,Sector,Construction,2024,Job-wage,Mid,construction,job-wage
IE,wage,4,Employment level,"Construction,2024",25851,Sector,Construction,2024,Job-wage,Mid-high,construction,job-wage
IE,wage,5,Employment level,"Construction,2024",16109,Sector,Construction,2024,Job-wage,High,construction,job-wage
IT,educ,1,Employment level,"Construction,2024",1016057,Sector,Construction,2024,Education,Low,construction,education
IT,educ,2,Employment level,"Construction,2024",206415,Sector,Construction,2024,Education,Mid-low,construction,education
IT,educ,3,Employment level,"Construction,2024",270984,Sector,Construction,2024,Education,Mid,construction,education
IT,educ,4,Employment level,"Construction,2024",43358,Sector,Construction,2024,Education,Mid-high,construction,education
IT,educ,5,Employment level,"Construction,2024",20466,Sector,Construction,2024,Education,High,construction,education
IT,jobq,1,Employment level,"Construction,2024",156509,Sector,Construction,2024,Broad job quality,Low,construction,broad job quality
IT,jobq,2,Employment level,"Construction,2024",855060,Sector,Construction,2024,Broad job quality,Mid-low,construction,broad job quality
IT,jobq,3,Employment level,"Construction,2024",214575,Sector,Construction,2024,Broad job quality,Mid,construction,broad job quality
IT,jobq,4,Employment level,"Construction,2024",119854,Sector,Construction,2024,Broad job quality,Mid-high,construction,broad job quality
IT,jobq,5,Employment level,"Construction,2024",211281,Sector,Construction,2024,Broad job quality,High,construction,broad job quality
IT,wage,1,Employment level,"Construction,2024",4718,Sector,Construction,2024,Job-wage,Low,construction,job-wage
IT,wage,2,Employment level,"Construction,2024",332197,Sector,Construction,2024,Job-wage,Mid-low,construction,job-wage
IT,wage,3,Employment level,"Construction,2024",919167,Sector,Construction,2024,Job-wage,Mid,construction,job-wage
IT,wage,4,Employment level,"Construction,2024",188585,Sector,Construction,2024,Job-wage,Mid-high,construction,job-wage
IT,wage,5,Employment level,"Construction,2024",112612,Sector,Construction,2024,Job-wage,High,construction,job-wage
LT,educ,1,Employment level,"Construction,2024",73150,Sector,Construction,2024,Education,Low,construction,education
LT,educ,2,Employment level,"Construction,2024",981,Sector,Construction,2024,Education,Mid-low,construction,education
LT,educ,3,Employment level,"Construction,2024",10171,Sector,Construction,2024,Education,Mid,construction,education
LT,educ,4,Employment level,"Construction,2024",21799,Sector,Construction,2024,Education,Mid-high,construction,education
LT,educ,5,Employment level,"Construction,2024",5514,Sector,Construction,2024,Education,High,construction,education
LT,jobq,1,Employment level,"Construction,2024",17343,Sector,Construction,2024,Broad job quality,Low,construction,broad job quality
LT,jobq,2,Employment level,"Construction,2024",56029,Sector,Construction,2024,Broad job quality,Mid-low,construction,broad job quality
LT,jobq,3,Employment level,"Construction,2024",9926,Sector,Construction,2024,Broad job quality,Mid,construction,broad job quality
LT,jobq,4,Employment level,"Construction,2024",1983,Sector,Construction,2024,Broad job quality,Mid-high,construction,broad job quality
LT,jobq,5,Employment level,"Construction,2024",26334,Sector,Construction,2024,Broad job quality,High,construction,broad job quality
LT,wage,1,Employment level,"Construction,2024",12932,Sector,Construction,2024,Job-wage,Low,construction,job-wage
LT,wage,2,Employment level,"Construction,2024",466,Sector,Construction,2024,Job-wage,Mid-low,construction,job-wage
LT,wage,3,Employment level,"Construction,2024",68000,Sector,Construction,2024,Job-wage,Mid,construction,job-wage
LT,wage,4,Employment level,"Construction,2024",9732,Sector,Construction,2024,Job-wage,Mid-high,construction,job-wage
LT,wage,5,Employment level,"Construction,2024",20485,Sector,Construction,2024,Job-wage,High,construction,job-wage
LU,educ,1,Employment level,"Construction,2024",8711,Sector,Construction,2024,Education,Low,construction,education
LU,educ,2,Employment level,"Construction,2024",2463,Sector,Construction,2024,Education,Mid-low,construction,education
LU,educ,3,Employment level,"Construction,2024",1693,Sector,Construction,2024,Education,Mid,construction,education
