Topic,Indicator name,Top category,Country Name,Country Code,Category,Value,Count
Inadequacy,Inability to keep home warm or cool,Permancy  of main job,Poland,PL,Fixed term,0.200060844,2355
Inadequacy,Inability to keep home warm or cool,Permancy  of main job,Poland,PL,Permanent,0.151500791,9230
Inadequacy,Inability to keep home warm or cool,Permancy  of main job,Portugal,PT,Fixed term,0.566206813,1777
Inadequacy,Inability to keep home warm or cool,Permancy  of main job,Portugal,PT,Permanent,0.448283911,10991
Inadequacy,Inability to keep home warm or cool,Permancy  of main job,Romania,RO,Fixed term,0.337558746,371
Inadequacy,Inability to keep home warm or cool,Permancy  of main job,Romania,RO,Permanent,0.266156316,5616
Inadequacy,Inability to keep home warm or cool,Permancy  of main job,Sweden,SE,Fixed term,0.148503065,392
Inadequacy,Inability to keep home warm or cool,Permancy  of main job,Sweden,SE,Permanent,0.094551601,4176
Inadequacy,Inability to keep home warm or cool,Permancy  of main job,Slovenia,SI,Fixed term,0.246539474,723
Inadequacy,Inability to keep home warm or cool,Permancy  of main job,Slovenia,SI,Permanent,0.137264922,7931
Inadequacy,Inability to keep home warm or cool,Permancy  of main job,Slovakia,SK,Fixed term,0.352586478,413
Inadequacy,Inability to keep home warm or cool,Permancy  of main job,Slovakia,SK,Permanent,0.243130714,4447
Inadequacy,Inability to keep home warm or cool,Type of tenure,Austria,AT,Owner (outright),0.137059554,4339
Inadequacy,Inability to keep home warm or cool,Type of tenure,Austria,AT,Owner with mortgage,0.12428496,3104
Inadequacy,Inability to keep home warm or cool,Type of tenure,Austria,AT,Tenant (market price),0.337438315,3396
Inadequacy,Inability to keep home warm or cool,Type of tenure,Austria,AT,Tenant (reduced price/free),0.227828652,1643
Inadequacy,Inability to keep home warm or cool,Type of tenure,Belgium,BE,Owner (outright),0.106882833,4210
Inadequacy,Inability to keep home warm or cool,Type of tenure,Belgium,BE,Owner with mortgage,0.114939153,5969
Inadequacy,Inability to keep home warm or cool,Type of tenure,Belgium,BE,Tenant (market price),0.289571613,2892
Inadequacy,Inability to keep home warm or cool,Type of tenure,Belgium,BE,Tenant (reduced price/free),0.290459365,1173
Inadequacy,Inability to keep home warm or cool,Type of tenure,Bulgaria,BG,Owner (outright),0.272628844,16089
Inadequacy,Inability to keep home warm or cool,Type of tenure,Bulgaria,BG,Owner with mortgage,0.107514858,161
Inadequacy,Inability to keep home warm or cool,Type of tenure,Bulgaria,BG,Tenant (market price),0.276968658,224
Inadequacy,Inability to keep home warm or cool,Type of tenure,Bulgaria,BG,Tenant (reduced price/free),0.365456522,1600
Inadequacy,Inability to keep home warm or cool,Type of tenure,Cyprus,CY,Owner (outright),0.211181447,5743
Inadequacy,Inability to keep home warm or cool,Type of tenure,Cyprus,CY,Owner with mortgage,0.176703572,2001
Inadequacy,Inability to keep home warm or cool,Type of tenure,Cyprus,CY,Tenant (market price),0.318827748,1181
Inadequacy,Inability to keep home warm or cool,Type of tenure,Cyprus,CY,Tenant (reduced price/free),0.340717137,1825
Inadequacy,Inability to keep home warm or cool,Type of tenure,Czechia,CZ,Owner (outright),0.070846871,10752
Inadequacy,Inability to keep home warm or cool,Type of tenure,Czechia,CZ,Owner with mortgage,0.056096058,2980
Inadequacy,Inability to keep home warm or cool,Type of tenure,Czechia,CZ,Tenant (market price),0.139904276,2901
Inadequacy,Inability to keep home warm or cool,Type of tenure,Czechia,CZ,Tenant (reduced price/free),0.146630645,1198
Inadequacy,Inability to keep home warm or cool,Type of tenure,Germany,DE,Owner (outright),0.082004815,10436
Inadequacy,Inability to keep home warm or cool,Type of tenure,Germany,DE,Owner with mortgage,0.083679125,8670
Inadequacy,Inability to keep home warm or cool,Type of tenure,Germany,DE,Tenant (market price),0.164767593,19091
Inadequacy,Inability to keep home warm or cool,Type of tenure,Germany,DE,Tenant (reduced price/free),0.157733977,2065
Inadequacy,Inability to keep home warm or cool,Type of tenure,Estonia,EE,Owner (outright),0.045973849,7551
Inadequacy,Inability to keep home warm or cool,Type of tenure,Estonia,EE,Owner with mortgage,0.026276613,3047
Inadequacy,Inability to keep home warm or cool,Type of tenure,Estonia,EE,Tenant (market price),0.066904806,629
Inadequacy,Inability to keep home warm or cool,Type of tenure,Estonia,EE,Tenant (reduced price/free),0.052262492,1422
Inadequacy,Inability to keep home warm or cool,Type of tenure,Greece,EL,Owner (outright),0.350411147,15639
Inadequacy,Inability to keep home warm or cool,Type of tenure,Greece,EL,Owner with mortgage,0.268855572,2176
Inadequacy,Inability to keep home warm or cool,Type of tenure,Greece,EL,Tenant (market price),0.416995615,3344
Inadequacy,Inability to keep home warm or cool,Type of tenure,Greece,EL,Tenant (reduced price/free),0.418968737,1777
Inadequacy,Inability to keep home warm or cool,Type of tenure,Spain,ES,Owner (outright),0.398173302,31402
Inadequacy,Inability to keep home warm or cool,Type of tenure,Spain,ES,Owner with mortgage,0.368060738,21636
Inadequacy,Inability to keep home warm or cool,Type of tenure,Spain,ES,Tenant (market price),0.563620031,8448
Inadequacy,Inability to keep home warm or cool,Type of tenure,Spain,ES,Tenant (reduced price/free),0.501258254,5664
Inadequacy,Inability to keep home warm or cool,Type of tenure,Finland,FI,Owner (outright),0.298124284,7327
Inadequacy,Inability to keep home warm or cool,Type of tenure,Finland,FI,Owner with mortgage,0.307198614,10053
Inadequacy,Inability to keep home warm or cool,Type of tenure,Finland,FI,Tenant (market price),0.517636299,1864
Inadequacy,Inability to keep home warm or cool,Type of tenure,Finland,FI,Tenant (reduced price/free),0.544821203,1774
Inadequacy,Inability to keep home warm or cool,Type of tenure,France,FR,Owner (outright),0.17748633,13595
Inadequacy,Inability to keep home warm or cool,Type of tenure,France,FR,Owner with mortgage,0.218460813,12452
Inadequacy,Inability to keep home warm or cool,Type of tenure,France,FR,Tenant (market price),0.448864192,4813
Inadequacy,Inability to keep home warm or cool,Type of tenure,France,FR,Tenant (reduced price/free),0.418017775,6205
Inadequacy,Inability to keep home warm or cool,Type of tenure,Croatia,HR,Owner (outright),0.155853495,17907
Inadequacy,Inability to keep home warm or cool,Type of tenure,Croatia,HR,Owner with mortgage,0.126138419,1027
Inadequacy,Inability to keep home warm or cool,Type of tenure,Croatia,HR,Tenant (market price),0.309672952,183
Inadequacy,Inability to keep home warm or cool,Type of tenure,Croatia,HR,Tenant (reduced price/free),0.233975038,1175
Inadequacy,Inability to keep home warm or cool,Type of tenure,Hungary,HU,Owner (outright),0.215864226,14723
Inadequacy,Inability to keep home warm or cool,Type of tenure,Hungary,HU,Owner with mortgage,0.19932501,2094
Inadequacy,Inability to keep home warm or cool,Type of tenure,Hungary,HU,Tenant (market price),0.36068216,625
Inadequacy,Inability to keep home warm or cool,Type of tenure,Hungary,HU,Tenant (reduced price/free),0.37746945,1006
Inadequacy,Inability to keep home warm or cool,Type of tenure,Ireland,IE,Owner (outright),0.299908489,4661
Inadequacy,Inability to keep home warm or cool,Type of tenure,Ireland,IE,Owner with mortgage,0.27720511,3854
Inadequacy,Inability to keep home warm or cool,Type of tenure,Ireland,IE,Tenant (market price),0.500323892,603
Inadequacy,Inability to keep home warm or cool,Type of tenure,Ireland,IE,Tenant (reduced price/free),0.425399393,1058
Inadequacy,Inability to keep home warm or cool,Type of tenure,Italy,IT,Owner (outright),0.24389489,40231
Inadequacy,Inability to keep home warm or cool,Type of tenure,Italy,IT,Owner with mortgage,0.165040821,7070
Inadequacy,Inability to keep home warm or cool,Type of tenure,Italy,IT,Tenant (market price),0.369254321,7603
Inadequacy,Inability to keep home warm or cool,Type of tenure,Italy,IT,Tenant (reduced price/free),0.361611098,4406
Inadequacy,Inability to keep home warm or cool,Type of tenure,Lithuania,LT,Owner (outright),0.21340023,9750
Inadequacy,Inability to keep home warm or cool,Type of tenure,Lithuania,LT,Owner with mortgage,0.084108226,1619
Inadequacy,Inability to keep home warm or cool,Type of tenure,Lithuania,LT,Tenant (market price),0.204866037,178
Inadequacy,Inability to keep home warm or cool,Type of tenure,Lithuania,LT,Tenant (reduced price/free),0.253702313,914
Inadequacy,Inability to keep home warm or cool,Type of tenure,Luxembourg,LU,Owner (outright),0.203581989,3160
Inadequacy,Inability to keep home warm or cool,Type of tenure,Luxembourg,LU,Owner with mortgage,0.33239013,3863
Inadequacy,Inability to keep home warm or cool,Type of tenure,Luxembourg,LU,Tenant (market price),0.394520193,1225
Inadequacy,Inability to keep home warm or cool,Type of tenure,Luxembourg,LU,Tenant (reduced price/free),0.458649904,1483
Inadequacy,Inability to keep home warm or cool,Type of tenure,Latvia,LV,Owner (outright),0.129716218,8728
Inadequacy,Inability to keep home warm or cool,Type of tenure,Latvia,LV,Owner with mortgage,0.08270523,1526
Inadequacy,Inability to keep home warm or cool,Type of tenure,Latvia,LV,Tenant (market price),0.172636405,735
Inadequacy,Inability to keep home warm or cool,Type of tenure,Latvia,LV,Tenant (reduced price/free),0.199119881,1217
Inadequacy,Inability to keep home warm or cool,Type of tenure,Malta,MT,Owner (outright),0.178719401,7163
Inadequacy,Inability to keep home warm or cool,Type of tenure,Malta,MT,Owner with mortgage,0.119262986,2131
Inadequacy,Inability to keep home warm or cool,Type of tenure,Malta,MT,Tenant (market price),0.218513772,753
Inadequacy,Inability to keep home warm or cool,Type of tenure,Malta,MT,Tenant (reduced price/free),0.314150304,854
Inadequacy,Inability to keep home warm or cool,Type of tenure,Netherlands,NL,Owner (outright),0.033867385,3446
Inadequacy,Inability to keep home warm or cool,Type of tenure,Netherlands,NL,Owner with mortgage,0.020740215,15169
Inadequacy,Inability to keep home warm or cool,Type of tenure,Netherlands,NL,Tenant (market price),0.056387279,866
Inadequacy,Inability to keep home warm or cool,Type of tenure,Netherlands,NL,Tenant (reduced price/free),0.112335488,4575
Inadequacy,Inability to keep home warm or cool,Type of tenure,Poland,PL,Owner (outright),0.152373612,32449
Inadequacy,Inability to keep home warm or cool,Type of tenure,Poland,PL,Owner with mortgage,0.149631262,5725
Inadequacy,Inability to keep home warm or cool,Type of tenure,Poland,PL,Tenant (market price),0.291578531,1619
Inadequacy,Inability to keep home warm or cool,Type of tenure,Poland,PL,Tenant (reduced price/free),0.303689003,3784
Inadequacy,Inability to keep home warm or cool,Type of tenure,Portugal,PT,Owner (outright),0.501338601,16163
Inadequacy,Inability to keep home warm or cool,Type of tenure,Portugal,PT,Owner with mortgage,0.374839127,10111
Inadequacy,Inability to keep home warm or cool,Type of tenure,Portugal,PT,Tenant (market price),0.624292493,3267
Inadequacy,Inability to keep home warm or cool,Type of tenure,Portugal,PT,Tenant (reduced price/free),0.65713805,4056
Inadequacy,Inability to keep home warm or cool,Type of tenure,Romania,RO,Owner (outright),0.34611547,16052
Inadequacy,Inability to keep home warm or cool,Type of tenure,Romania,RO,Owner with mortgage,0.097062193,107
Inadequacy,Inability to keep home warm or cool,Type of tenure,Romania,RO,Tenant (market price),0.450035185,131
Inadequacy,Inability to keep home warm or cool,Type of tenure,Romania,RO,Tenant (reduced price/free),0.507184386,426
Inadequacy,Inability to keep home warm or cool,Type of tenure,Sweden,SE,Owner (outright),0.050410282,3172
Inadequacy,Inability to keep home warm or cool,Type of tenure,Sweden,SE,Owner with mortgage,0.054581277,12560
Inadequacy,Inability to keep home warm or cool,Type of tenure,Sweden,SE,Tenant (market price),0.164716646,5233
Inadequacy,Inability to keep home warm or cool,Type of tenure,Sweden,SE,Tenant (reduced price/free),0.071484908,89
Inadequacy,Inability to keep home warm or cool,Type of tenure,Slovenia,SI,Owner (outright),0.132692814,15216
Inadequacy,Inability to keep home warm or cool,Type of tenure,Slovenia,SI,Owner with mortgage,0.094797723,3576
Inadequacy,Inability to keep home warm or cool,Type of tenure,Slovenia,SI,Tenant (market price),0.258001506,1051
Inadequacy,Inability to keep home warm or cool,Type of tenure,Slovenia,SI,Tenant (reduced price/free),0.198307306,3430
Inadequacy,Inability to keep home warm or cool,Type of tenure,Slovakia,SK,Owner (outright),0.291375399,9856
Inadequacy,Inability to keep home warm or cool,Type of tenure,Slovakia,SK,Owner with mortgage,0.237599224,2788
Inadequacy,Inability to keep home warm or cool,Type of tenure,Slovakia,SK,Tenant (market price),0.471976817,526
Inadequacy,Inability to keep home warm or cool,Type of tenure,Slovakia,SK,Tenant (reduced price/free),0.56652385,469
Inadequacy,Inability to keep home warm or cool,Type of house,Austria,AT,Detached house,0.112153336,5875
Inadequacy,Inability to keep home warm or cool,Type of house,Austria,AT,Semi-detached/terraced house,0.134757921,992
Inadequacy,Inability to keep home warm or cool,Type of house,Austria,AT,Apartment in building <10 dwellings,0.239717692,2048
Inadequacy,Inability to keep home warm or cool,Type of house,Austria,AT,Apartment in building 10+ dwellings,0.351380646,3522
Inadequacy,Inability to keep home warm or cool,Type of house,Belgium,BE,Detached house,0.107205242,4680
Inadequacy,Inability to keep home warm or cool,Type of house,Belgium,BE,Semi-detached/terraced house,0.158086315,5798
Inadequacy,Inability to keep home warm or cool,Type of house,Belgium,BE,Apartment in building <10 dwellings,0.266824126,2484
Inadequacy,Inability to keep home warm or cool,Type of house,Belgium,BE,Apartment in building 10+ dwellings,0.224556774,1242
Inadequacy,Inability to keep home warm or cool,Type of house,Bulgaria,BG,Detached house,0.345638514,9490
Inadequacy,Inability to keep home warm or cool,Type of house,Bulgaria,BG,Semi-detached/terraced house,0.274387389,1595
Inadequacy,Inability to keep home warm or cool,Type of house,Bulgaria,BG,Apartment in building <10 dwellings,0.182766065,950
Inadequacy,Inability to keep home warm or cool,Type of house,Bulgaria,BG,Apartment in building 10+ dwellings,0.221456245,6000
